7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 78 83 37 93 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 65 73 15 23 44 22 85 99 4 92 10 58 98 27 0 79 51 49 53 42 29 67 84 45 56 33 57 88 3 5 50 14 62 54 36 71 64 78 25 55 46 21 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 86 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 65 73 15 23 44 22 85 99 4 92 10 58 98 27 0 79 51 49 53 42 29 67 84 45 56 33 57 88 3 5 62 14 50 54 36 71 64 78 25 55 46 21 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 86 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 44 22 19 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 62 14 50 54 45 71 64 65 25 55 46 73 35 30 41 66 68 80 85 61 16 76 31 28 2 11 6 56 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 65 83 37 93 21 15 23 44 22 85 99 4 92 10 58 98 27 0 79 51 49 53 42 29 67 84 45 56 33 57 88 3 5 62 14 50 54 36 71 64 78 25 55 46 73 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 86 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 65 83 37 93 73 15 23 44 22 19 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 45 56 33 57 88 3 5 62 14 50 54 36 71 64 78 25 55 46 21 35 30 41 66 68 80 85 61 16 76 31 28 2 11 6 51 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 65 73 15 23 44 22 19 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 45 56 33 57 88 3 5 62 14 50 54 36 71 64 78 25 55 46 21 35 30 41 66 68 80 85 61 16 76 31 28 2 11 6 51 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 78 83 37 93 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 50 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 95 91 18 17 87 93 83 37 78 21 15 23 44 22 19 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 62 14 50 54 45 71 64 65 25 55 46 73 35 30 41 66 68 80 85 61 16 76 31 28 2 11 6 56 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 78 83 37 93 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 65 83 37 93 21 15 23 44 22 19 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 62 14 50 54 45 71 64 78 25 55 46 73 35 30 41 66 68 80 85 61 16 76 31 28 2 11 6 56 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 78 83 37 93 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 65 83 37 93 73 15 23 44 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 45 56 33 57 88 3 5 62 14 50 54 36 71 64 78 25 55 46 21 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 51 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 78 83 37 93 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 44 22 19 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 62 14 50 54 45 71 64 65 25 55 46 73 35 30 41 66 68 80 85 61 16 76 31 28 2 11 6 56 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 65 21 15 23 44 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 62 14 50 54 45 71 64 78 25 55 46 73 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 56 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 65 83 37 93 21 15 23 44 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 62 14 50 54 45 71 64 78 25 55 46 73 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 56 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 65 21 15 23 44 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 62 14 50 54 45 71 64 78 25 55 46 73 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 56 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 19 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 85 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 95 91 18 17 87 93 83 37 78 21 15 23 44 22 19 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 62 14 50 54 45 71 64 65 25 55 46 73 35 30 41 66 68 80 85 61 16 76 31 28 2 11 6 56 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 65 73 15 23 44 22 85 99 4 92 10 58 98 27 0 79 51 49 53 42 29 67 84 45 56 33 57 88 3 5 50 14 62 54 36 71 64 78 25 55 46 21 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 86 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 65 83 37 93 21 15 23 44 22 85 99 4 92 10 58 98 27 0 79 51 49 53 42 29 67 84 45 56 33 57 88 3 5 50 14 62 54 36 71 64 78 25 55 46 73 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 86 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 65 83 37 93 21 15 23 44 22 85 99 4 92 10 58 98 27 0 79 51 49 53 42 29 67 84 45 56 33 57 88 3 5 62 14 50 54 36 71 64 78 25 55 46 73 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 86 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 65 73 15 23 44 22 85 99 4 92 10 58 98 27 0 79 51 49 53 42 29 67 84 45 56 33 57 88 3 5 62 14 50 54 36 71 64 78 25 55 46 21 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 86 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 65 83 37 93 73 15 23 44 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 45 56 33 57 88 3 5 62 14 50 54 36 71 64 78 25 55 46 21 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 51 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 65 83 37 93 21 15 23 44 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 62 14 50 54 45 71 64 78 25 55 46 73 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 56 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 19 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 85 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 65 21 15 23 44 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 45 56 33 57 88 3 5 62 14 50 54 36 71 64 78 25 55 46 73 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 51 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 78 83 37 93 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 78 83 37 93 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 95 91 18 17 87 93 83 37 78 21 15 23 44 22 19 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 62 14 50 54 45 71 64 65 25 55 46 73 35 30 41 66 68 80 85 61 16 76 31 28 2 11 6 56 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 65 73 15 23 44 22 85 99 4 92 10 58 98 27 0 79 51 49 53 42 29 67 84 45 56 33 57 88 3 5 50 14 62 54 36 71 64 78 25 55 46 21 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 86 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 65 83 37 93 21 15 23 44 22 85 99 4 92 10 58 98 27 0 79 51 49 53 42 29 67 84 45 56 33 57 88 3 5 50 14 62 54 36 71 64 78 25 55 46 73 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 86 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
7 72 38 95 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 39 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 87 17 78 83 37 93 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 9 48 69 52 96 74 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 86 49 53 42 29 67 84 36 51 33 57 88 3 5 9 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 31 48 69 52 96 74 89 
74 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 12 32 81 95 91 18 17 87 93 83 37 65 73 15 23 44 22 85 99 4 92 10 58 98 27 0 79 51 49 53 42 29 67 84 45 56 33 57 88 3 5 50 14 62 54 36 71 64 78 25 55 46 21 35 30 41 66 68 80 19 61 16 76 31 28 2 11 6 86 13 40 77 47 59 97 20 90 9 48 69 52 96 7 89 
7 72 38 39 70 75 94 8 82 63 1 43 34 26 60 24 86 32 81 95 91 18 17 87 93 83 37 78 21 15 23 62 22 85 99 4 92 10 58 98 27 0 79 12 49 53 42 29 67 84 36 51 33 57 88 3 5 31 14 44 54 56 71 64 65 25 55 46 73 35 30 41 66 68 80 19 61 16 76 50 28 2 11 6 45 13 40 77 47 59 97 20 90 96 48 69 52 9 74 89 
